price,bedrooms,bathrooms,deposit_amount,furnished,title_char_count,title_avg_word_length,title_tfidf_0,title_tfidf_2,title_tfidf_4,title_tfidf_8,description_char_count,description_word_count,description_avg_word_length,description_tfidf_0,description_tfidf_4,description_tfidf_6,description_tfidf_8,price bedrooms,price bathrooms,price deposit_amount,bedrooms bathrooms,bedrooms deposit_amount,bathrooms deposit_amount,bathrooms_bin,num_row_mean,property_type_count,lease_term_count,payment_method_text_count,contact_type_count,geo_cluster,geo_dist_to_centre,latitude_norm,longitude_norm
1433,2,3,500,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,2866.0,4299.0,716500.0,6.0,1000.0,1500.0,1,484.5,5066,4935,3757,7613,0,2.643409219361009,0.8373876796370049,-1.0670028525625106
1845,4,2,0,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,7380.0,3690.0,0.0,8.0,0.0,0.0,0,462.75,4970,4934,3693,7387,14,1.433290155306403,0.08403563555915032,-1.4183479494332991
2025,0,3,0,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,0.0,6075.0,0.0,0.0,0.0,0.0,1,507.0,4964,4935,3704,7613,19,0.7935988584553618,-1.0731028685706925,-0.8582927865723204
1661,3,3,0,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,4983.0,4983.0,0.0,9.0,0.0,0.0,1,416.75,5066,4934,3846,7387,8,4.12913667377658,1.696173047059715,1.154639033476564
1244,1,2,1500,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,1244.0,2488.0,1866000.0,2.0,1500.0,3000.0,0,686.75,5066,4935,3704,7613,12,2.894475991405471,-0.35019819779743144,1.658450424587549
2492,1,1,1000,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,2492.0,2492.0,2492000.0,1.0,1000.0,1000.0,0,873.5,4964,4935,3704,7387,14,3.734892886353495,-0.6256077431502904,-1.6768508269633922
1048,3,3,500,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,3144.0,3144.0,524000.0,9.0,1500.0,1500.0,1,388.5,4970,4935,3704,7613,0,3.6700363660264554,0.5766053221407177,-0.8360240719278247
1842,1,2,1000,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,1842.0,3684.0,1842000.0,2.0,1000.0,2000.0,0,711.25,5066,5131,3693,7387,0,2.955013417611939,0.715909403182104,-0.7633432535632523
874,0,2,500,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,0.0,1748.0,437000.0,0.0,0.0,1000.0,0,344.0,5066,4934,3757,7387,2,1.731857571070694,-1.0677948937811164,-0.07543866062290626
2138,2,1,500,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,25,4,5.5,0.0,0.0,0.447213595499958,0.0,4276.0,2138.0,1069000.0,2.0,1000.0,500.0,0,660.25,4964,4934,3846,7387,18,4.228988249526484,0.7363805502533802,0.5053369864320731
1765,1,1,500,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,1765.0,1765.0,882500.0,1.0,500.0,500.0,0,566.75,4970,4935,3704,7387,2,1.7773225715305527,-0.8518623297839707,-0.015324312747103202
2762,2,2,500,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,5524.0,5524.0,1381000.0,4.0,1000.0,1000.0,0,816.5,4970,4934,3846,7613,11,2.50366659300047,-1.3212636573489946,-0.640835218537622
951,4,2,1000,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,25,4,5.5,0.0,0.0,0.447213595499958,0.0,3804.0,1902.0,951000.0,8.0,4000.0,2000.0,0,489.25,4970,5131,3693,7613,3,1.12394375958567,-0.06825310042355628,-0.962187651072445
1166,0,2,0,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,0.0,2332.0,0.0,0.0,0.0,0.0,0,292.0,4970,4934,3704,7613,3,3.7147697357914597,-0.49627988834209846,-1.1736673293128386
1754,2,1,0,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,3508.0,1754.0,0.0,2.0,0.0,0.0,0,439.25,4964,5131,3757,7387,7,2.394647116310068,1.5184164059791374,-1.4385523568105905
1834,4,3,0,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,7336.0,5502.0,0.0,12.0,0.0,0.0,1,460.25,4970,5131,3846,7613,14,1.8727616598386607,-0.39274844521487684,-1.533192243729633
950,1,3,0,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,950.0,2850.0,0.0,3.0,0.0,0.0,1,238.5,4964,4934,3846,7613,3,0.9140762690457618,0.16593751366425014,-1.1079965543762342
3207,3,1,1000,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,9621.0,3207.0,3207000.0,3.0,3000.0,1000.0,0,1052.75,5066,4935,3846,7613,16,3.0301352452916115,-0.3022881061298105,-0.21971653603683908
2414,4,3,0,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,9656.0,7242.0,0.0,12.0,0.0,0.0,1,605.25,4970,5131,3757,7387,2,0.8249190822747844,-1.1873712900182605,0.12047270031093406
2122,3,1,1500,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,25,4,5.5,0.0,0.0,0.447213595499958,0.0,6366.0,2122.0,3183000.0,3.0,4500.0,1500.0,0,906.5,4964,4934,3757,7387,16,2.407362176964657,-0.26983511368663027,-0.0731507200685018
2396,3,2,0,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,7188.0,4792.0,0.0,6.0,0.0,0.0,0,600.25,4964,4934,3693,7613,14,2.116900925516812,-0.29426562957484925,-1.6842479280040756
2505,4,3,1500,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,10020.0,7515.0,3757500.0,12.0,6000.0,4500.0,1,1003.0,4970,4934,3846,7387,8,3.4860361324325453,1.7173530767575436,1.445259091571634
1146,2,3,1000,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,2292.0,3438.0,1146000.0,6.0,2000.0,3000.0,1,537.75,5066,4935,3757,7613,14,3.049322430227761,0.361623698252389,-1.4443754235600046
1470,4,2,500,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,5880.0,2940.0,735000.0,8.0,2000.0,1000.0,0,494.0,5066,4934,3704,7613,16,2.392563155809487,0.4133202605352826,-0.19686293433332444
1817,4,1,0,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,7268.0,1817.0,0.0,4.0,0.0,0.0,0,455.5,4964,5131,3757,7387,6,1.5961913316155378,0.2211957789005156,-0.6001167576928914
2872,4,3,1000,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,11488.0,8616.0,2872000.0,12.0,4000.0,3000.0,1,969.75,5066,4935,3757,7387,7,2.083739893628744,1.169041009975182,-1.6723265535362544
3290,1,2,500,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,3290.0,6580.0,1645000.0,2.0,500.0,1000.0,0,948.25,4970,4934,3693,7613,13,3.1201144266307557,-0.5399366842499129,1.0646008315072268
3172,3,2,500,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,9516.0,6344.0,1586000.0,6.0,1500.0,1000.0,0,919.25,4970,5131,3757,7613,9,0.6582561441435912,-1.2537987790788017,-1.5273433731393222
2855,4,2,0,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,11420.0,5710.0,0.0,8.0,0.0,0.0,0,715.25,5066,4935,3846,7613,13,1.4664298322145526,-0.9209697409695382,1.181337407465114
1633,3,3,500,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,25,4,5.5,0.0,0.0,0.447213595499958,0.0,4899.0,4899.0,816500.0,9.0,1500.0,1500.0,1,534.75,4964,4935,3704,7613,13,3.291434016956105,-0.598877681180621,0.8454660138179172
1816,3,3,500,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,5448.0,5448.0,908000.0,9.0,1500.0,1500.0,1,580.5,4970,5131,3846,7613,13,3.5157637683424485,-0.5323983226594805,0.876946699642082
939,0,1,1500,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,0.0,939.0,1408500.0,0.0,0.0,1500.0,0,610.0,4970,5131,3846,7613,6,2.921163294906633,0.2807937889972997,-0.324652155450885
1844,2,1,1000,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,3688.0,1844.0,1844000.0,2.0,2000.0,1000.0,0,711.75,5066,4935,3693,7613,12,0.9284870311847081,0.11903023156604539,1.5537728435819802
2841,1,1,1500,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,2841.0,2841.0,4261500.0,1.0,1500.0,1500.0,0,1085.75,5066,4935,3693,7387,10,1.50744768321195,1.276566401559705,0.40322258694990176
1498,0,3,1000,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,0.0,4494.0,1498000.0,0.0,0.0,3000.0,1,625.25,5066,4934,3704,7387,16,1.3181281063490236,-0.10134581621269467,-0.05811568213929634
1076,1,1,1000,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,25,4,5.5,0.0,0.0,0.447213595499958,0.0,1076.0,1076.0,1076000.0,1.0,1000.0,1000.0,0,519.5,4964,5131,3693,7387,15,4.138934271627736,-0.5850804046916726,0.7662740262814477
3277,3,3,500,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,9831.0,9831.0,1638500.0,9.0,1500.0,1500.0,1,945.75,4964,4934,3704,7387,2,3.303319713864169,-0.6636626373257878,0.3341457050225262
1577,0,1,500,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,0.0,1577.0,788500.0,0.0,0.0,500.0,0,519.5,5066,4935,3693,7613,5,4.044658212333024,-1.6976284626250018,1.2229762052997857
1485,3,3,1000,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,4455.0,4455.0,1485000.0,9.0,3000.0,3000.0,1,622.75,4964,4935,3704,7613,0,2.8906223575772834,1.5918808518453416,-0.9038537682145951
903,0,3,1500,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,0.0,2709.0,1354500.0,0.0,0.0,4500.0,1,601.5,4964,4934,3693,7613,19,0.2082550405894879,-1.088317910312869,-0.9555990703781025
3276,2,2,1000,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,6552.0,6552.0,3276000.0,4.0,2000.0,2000.0,0,1070.0,5066,4934,3704,7613,10,3.6345527266771476,0.7975346441647038,0.5204236320429495
1542,4,2,0,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,6168.0,3084.0,0.0,8.0,0.0,0.0,0,387.0,4964,5131,3693,7387,19,2.731376130837528,-0.7006109830109161,-1.0164015206762664
831,3,3,1000,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,2493.0,2493.0,831000.0,9.0,3000.0,3000.0,1,459.25,4970,5131,3704,7387,3,3.716354070184876,0.5180447012537084,-1.2846840538846533
1387,2,2,1000,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,25,4,5.5,0.0,0.0,0.447213595499958,0.0,2774.0,2774.0,1387000.0,4.0,2000.0,2000.0,0,597.75,5066,5131,3693,7387,9,1.7966513343933594,-1.4382811602021832,-1.3571326376816455
1036,1,2,0,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,1036.0,2072.0,0.0,2.0,0.0,0.0,0,259.75,4964,4935,3693,7387,4,2.348706507374326,0.8893435892222809,0.6575710461049339
1169,3,2,500,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,3507.0,2338.0,584500.0,6.0,1500.0,1000.0,0,418.5,4970,4934,3693,7613,10,2.4526866070573883,1.5074373701765267,0.40862419096569025
3038,1,1,0,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,3038.0,3038.0,0.0,1.0,0.0,0.0,0,760.0,5066,4935,3757,7387,9,2.0412346387016873,-1.0661523608658647,-1.2692791609033711
1586,3,1,500,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,4758.0,1586.0,793000.0,3.0,1500.0,500.0,0,522.5,4964,4934,3693,7387,0,2.700469975446782,0.9776081211468496,-1.143984311067021
3424,2,2,1000,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,6848.0,6848.0,3424000.0,4.0,2000.0,2000.0,0,1107.0,5066,4935,3757,7613,18,1.7057735186101242,0.28878168591190234,0.5958912652182419
2281,1,1,500,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,2281.0,2281.0,1140500.0,1.0,500.0,500.0,0,695.75,5066,4934,3693,7387,9,3.253959479823825,-1.694239657873423,-1.371152724537826
2201,4,3,1000,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,8804.0,6603.0,2201000.0,12.0,4000.0,3000.0,1,802.0,4970,4934,3846,7613,15,3.2298629702469692,-0.780334343775759,0.389993817879546
1722,3,2,500,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,5166.0,3444.0,861000.0,6.0,1500.0,1000.0,0,556.75,5066,4934,3757,7613,2,1.7108058822686034,-1.3169930717691933,0.062164621293858496
3307,2,1,500,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,6614.0,3307.0,1653500.0,2.0,1000.0,500.0,0,952.5,4970,4935,3704,7613,15,2.0863984975316185,-0.862028744038953,0.5563683823323233
1132,1,3,0,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,1132.0,3396.0,0.0,3.0,0.0,0.0,1,284.0,4964,4935,3757,7387,12,2.212133138744329,-0.19446878760254668,1.667146318950509
1959,2,2,1000,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,3918.0,3918.0,1959000.0,4.0,2000.0,2000.0,0,740.75,4970,5131,3693,7387,18,1.937507916977419,0.1628772154957707,0.6829362216501752
2668,3,1,500,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,8004.0,2668.0,1334000.0,3.0,1500.0,500.0,0,793.0,4970,4934,3846,7387,12,2.5352831088848276,-0.2012982665664266,1.257114686730554
2919,3,3,0,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,8757.0,8757.0,0.0,9.0,0.0,0.0,1,731.25,4970,5131,3693,7387,17,1.0430723980513117,1.074050738007809,-0.27535821816705286
1079,2,2,1500,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,2158.0,2158.0,1618500.0,4.0,3000.0,3000.0,0,645.75,4970,5131,3846,7613,16,2.2296089959428227,-0.24194663376611528,-0.03543410604143301
2500,2,3,1000,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,5000.0,7500.0,2500000.0,6.0,2000.0,3000.0,1,876.25,4970,5131,3846,7387,9,1.5844549312009932,-1.1952900276522687,-1.295650686241379
1819,3,2,0,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,5457.0,3638.0,0.0,6.0,0.0,0.0,0,456.0,5066,5131,3846,7613,7,2.2750570098270706,0.8484012950798513,-1.5809465518432282
3010,0,3,1500,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,25,4,5.5,0.0,0.0,0.447213595499958,0.0,0.0,9030.0,4515000.0,0.0,0.0,4500.0,1,1128.25,5066,4935,3757,7613,9,3.450540461806106,-0.701925009343191,-1.589272591154111
2134,2,2,1000,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,4268.0,4268.0,2134000.0,4.0,2000.0,2000.0,0,784.5,5066,5131,3693,7613,7,3.5187286326040277,1.5410487805705526,-1.1885647467574254
2404,4,3,0,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,9616.0,7212.0,0.0,12.0,0.0,0.0,1,602.75,5066,5131,3846,7613,19,2.8708153678374586,-1.4357222668183505,-0.7292735823747931
1648,2,2,500,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,3296.0,3296.0,824000.0,4.0,1000.0,1000.0,0,538.0,4970,4935,3693,7387,16,3.316158240640771,0.5388789345483198,-0.24527954102850605
3431,4,3,1000,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,13724.0,10293.0,3431000.0,12.0,4000.0,3000.0,1,1109.5,4964,4934,3704,7387,18,1.3254014757625665,0.26315817243247924,0.5481283558242662
1314,2,2,500,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,2628.0,2628.0,657000.0,4.0,1000.0,1000.0,0,454.5,4970,4935,3704,7387,5,2.807056055354979,-0.81028031229546,1.3272581274125033
1733,3,2,1000,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,5199.0,3466.0,1733000.0,6.0,3000.0,2000.0,0,684.5,4970,4934,3846,7613,16,3.7950044076655334,0.6932943184108068,-0.06920273242000234
2152,2,2,1000,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,4304.0,4304.0,2152000.0,4.0,2000.0,2000.0,0,789.0,4970,5131,3757,7387,11,0.6160405980225467,-1.210055534070152,-0.32651863327154157
3394,1,2,500,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,3394.0,6788.0,1697000.0,2.0,500.0,1000.0,0,974.25,4970,4935,3693,7387,14,3.654847224064094,0.46105745400135634,-1.4721489575836306
2196,2,3,500,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,4392.0,6588.0,1098000.0,6.0,1000.0,1500.0,1,675.25,4970,5131,3757,7387,4,1.817744936287263,1.4722007166873674,0.8012984395808803
916,1,3,1500,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,916.0,2748.0,1374000.0,3.0,1500.0,4500.0,1,605.0,4970,4935,3846,7613,6,0.7250264663478074,-0.053418434724955825,-0.48502302626833876
2261,1,2,500,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,25,4,5.5,0.0,0.0,0.447213595499958,0.0,2261.0,4522.0,1130500.0,2.0,500.0,1000.0,0,691.0,5066,5131,3693,7613,1,2.2724569737828646,0.227886939303084,1.2300120525687726
1377,3,2,0,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,4131.0,2754.0,0.0,6.0,0.0,0.0,0,345.5,4964,5131,3757,7613,10,2.4874176529693477,0.8343965407489969,0.32896773429406
1599,3,1,1000,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,4797.0,1599.0,1599000.0,3.0,3000.0,1000.0,0,650.75,4970,4934,3693,7613,16,0.737831379819722,0.14289018338902332,0.019115213493310638
1866,3,3,1000,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,5598.0,5598.0,1866000.0,9.0,3000.0,3000.0,1,718.0,4970,5131,3693,7387,12,1.785463515390893,0.2716647639519693,1.401951645362609
2821,1,3,500,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,2821.0,8463.0,1410500.0,3.0,500.0,1500.0,1,831.25,4964,5131,3704,7387,10,0.9431351291082556,1.2135450070709835,0.14895153931743718
3294,3,1,1500,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,9882.0,3294.0,4941000.0,3.0,4500.0,1500.0,0,1199.5,5066,4934,3704,7387,6,3.521874286340894,-0.5444839069524603,-0.6667336734602113
1232,0,3,0,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,0.0,3696.0,0.0,0.0,0.0,0.0,1,308.75,4970,5131,3757,7613,17,2.817119741642495,1.6368862537257896,-0.37257848917013153
1322,1,3,1500,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,1322.0,3966.0,1983000.0,3.0,1500.0,4500.0,1,706.5,4964,4934,3704,7613,15,3.346402560728899,-0.6705958552104978,0.5275798972357946
1445,1,1,500,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,1445.0,1445.0,722500.0,1.0,500.0,500.0,0,486.75,4970,4934,3846,7387,2,1.9079526623052847,-0.7819077174104162,0.03870892997080878
2470,2,3,0,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,4940.0,7410.0,0.0,6.0,0.0,0.0,1,618.75,5066,5131,3704,7387,8,2.788685560862462,0.7553129033302349,1.3456820697719636
3453,1,1,500,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,3453.0,3453.0,1726500.0,1.0,500.0,500.0,0,988.75,5066,5131,3704,7613,16,1.0034090177328845,0.18367686915002351,0.03708328799786847
2322,4,1,1000,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,9288.0,2322.0,2322000.0,4.0,4000.0,1000.0,0,831.75,4964,4935,3704,7613,2,3.591414854922617,-0.5066019109785102,0.05857788741717787
2763,2,3,0,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,5526.0,8289.0,0.0,6.0,0.0,0.0,1,692.0,5066,4935,3757,7613,10,1.6895974713767958,1.1675022159808832,0.429009225228891
1060,4,1,500,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,4240.0,1060.0,530000.0,4.0,2000.0,500.0,0,391.25,4964,5131,3693,7613,17,2.1339885726367354,1.5299141363865125,-0.31685079423709206
1680,0,1,500,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,25,4,5.5,0.0,0.0,0.447213595499958,0.0,0.0,1680.0,840000.0,0.0,0.0,500.0,0,545.25,4964,4935,3704,7387,18,4.0560551275834325,0.7075411302239255,0.5238383403139789
2381,1,2,1500,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,2381.0,4762.0,3571500.0,2.0,1500.0,3000.0,0,971.0,4964,5131,3757,7387,14,1.8867861315861973,-0.3861091542729077,-1.5584111975101196
853,0,1,1500,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,0.0,853.0,1279500.0,0.0,0.0,1500.0,0,588.5,4970,5131,3846,7613,3,2.4567235361430346,0.36964617480735024,-0.9029162286641377
1898,3,3,500,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,5694.0,5694.0,949000.0,9.0,1500.0,1500.0,1,601.0,4970,4934,3757,7613,6,2.0735927791339757,0.0025832927782207223,-0.7803737885173527
1259,2,3,0,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,2518.0,3777.0,0.0,6.0,0.0,0.0,1,316.0,5066,4934,3693,7613,18,3.3280057769802585,-0.388979264419722,0.6348206597647612
1912,1,3,1500,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,1912.0,5736.0,2868000.0,3.0,1500.0,4500.0,1,854.0,4970,4934,3846,7387,6,1.6105335437257489,-0.25927103356795417,-0.5088399713632072
2681,2,3,1500,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,25,4,5.5,0.0,0.0,0.447213595499958,0.0,5362.0,8043.0,4021500.0,6.0,3000.0,4500.0,1,1046.5,4970,4934,3704,7387,14,1.5199400513264765,-0.2707514741552115,-1.381981736410055
1844,2,2,500,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,3688.0,3688.0,922000.0,4.0,1000.0,1000.0,0,587.0,4970,4935,3757,7613,16,2.5955597016854237,0.317638395761475,-0.29052227530049685
2225,1,1,500,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,2225.0,2225.0,1112500.0,1.0,500.0,500.0,0,681.75,5066,4935,3693,7613,16,0.5095140589177207,0.034327402594848413,-0.08155417090182981
3176,3,3,0,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,9528.0,9528.0,0.0,9.0,0.0,0.0,1,795.5,5066,5131,3704,7387,8,1.4878702388439096,1.26709158011128,1.5618236419238698
